achievement_count,athlete_count,athlete.id,athlete.resource_state,average_heartrate,average_speed,comment_count,commute,display_hide_heartrate_option,distance,elapsed_time,elev_high,elev_low,end_latlng1,end_latlng2,external_id,flagged,from_accepted_tag,gear_id,has_heartrate,has_kudoed,heartrate_opt_out,id,kudos_count,manual,map.id,map.resource_state,map.summary_polyline,max_heartrate,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,sport_type,start_date,start_date_local,start_latlng1,start_latlng2,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,upload_id_str,utc_offset,visibility,workout_type,average_cadence,suffer_score
1,1,88717361,1,126.6,NA,1,FALSE,TRUE,NA,4546,11,NA,NA,NA,2025.01.25 19.38-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13469435022,0,FALSE,a13469435022,2,bgugC`b`~Fy@cB]gAa@q@W]Qc@QUGMS{@]_@Kk@O_@Gc@k@cB{@yA[y@[kAc@{@Uo@a@{@m@kAg@mAQo@o@{AIGAFBFV`@p@`Bn@nAh@rAPX|@pBTb@\fAd@`ARp@\j@\x@dB|ER^z@tBXf@r@zAPZJ\vA~Bp@vAX\b@|@Rh@\j@`@~@z@~AN^Fh@N`@ZjAPf@Jd@^tAl@`BJ^^z@Vb@~@hAdCtBvA~AbCtBjAfAzAhBf@f@`@f@XV@DKEMKiDcEu@i@_@c@{@q@e@k@WWq@c@}@cAiAq@m@{@][s@eA[m@Mm@g@_BSk@U{@MW_@uAS_Ac@uAUe@Yq@s@gAu@kBYk@]k@e@i@[w@Wa@[]KQOg@a@u@c@mAaBmDQo@g@u@a@oAa@aBYe@u@gAc@sAOm@O]Ok@qAiCO]Qo@eBwD@Fd@fAvArCf@rA|AhDHX~@dCpAlCtA|DZf@`@hAv@dBbAnBf@fAf@x@h@lAx@nAZp@Zf@\|@\h@x@dBZjAnAfEZrAv@|BVh@p@dA\b@dA`ARXv@l@`BxA\`@hA~@x@t@v@x@v@`Aj@j@\b@XR\b@k@_@sAcBYWa@i@k@c@q@s@sAgAm@s@eAq@k@w@yAcAaByB[WMOK]k@mC]{@Me@[cAi@aCe@qAc@aAk@aAw@oBc@y@_@e@YWYa@Sq@i@w@w@gBM_@Uc@[y@Yg@c@aAWc@s@gBm@qBc@cAg@y@[u@[w@S{@_@w@i@wAk@cAOa@IYgAkCOYCCADFNjDnHl@rAj@zA\n@`AvBTv@`AfCh@rAZh@~AzDn@jA^bA,139,NA,4539,Slow 10K Campista,0,1,FALSE,2,Run,2025-01-25T22:38:10Z,2025-01-25T22:38:10Z,NA,NA,(GMT-03:00) America/Sao_Paulo,5,0,FALSE,Run,14367922812,14367922812,-10800,followers_only,0,NA,NA
2,1,88717361,1,137.3,NA,0,FALSE,TRUE,7.999,3416,11,NA,NA,NA,2025.02.03 19.14-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13547435630,1,FALSE,a13547435630,2,hgugCpb`~FI[SYc@aAUu@i@{@a@gAMWYw@[i@Qo@Sc@m@mBg@y@u@aBg@gBYk@{@mBa@q@aAqCe@cAS[?FZj@Tl@^n@\t@h@zAd@r@f@pA^r@H\Td@d@xAXl@\j@vA|Db@bATd@|AxD~A|CP^j@|@j@jAt@bAZr@Xf@f@lA~@lBp@vB`AvD~AvEf@x@hAxAh@`@`@f@x@n@jAlAdCvBfAhAl@|@ZXr@h@n@t@XV@DGCMMoAwAm@i@c@q@_B_BqAgA}@{@a@W{@aAe@]a@a@W_@uAyA}@uA[yAUq@_@q@Gq@Uq@Gg@o@gBQw@i@mAc@u@Sm@k@aAWy@o@{@i@o@[}@[c@Yi@[y@g@w@_@iAe@u@c@iASY]_AYi@Kc@y@cCk@aAWk@a@iAYcAw@mBqAgCe@kAW{@[y@We@EAdDpH~AlDv@tBTd@Zz@lAnCf@|ApAvC^lAtAhCl@nAfAfBXl@pA|B^dAp@dAx@fB`@jAHl@VjAnAnD|@pCv@nAj@r@v@n@Z\pAdAv@|@~@v@pCdCRVZf@fBjBTZi@y@iAeAeAmAi@c@m@o@a@WwAuAe@WWSw@eAm@c@a@m@k@c@cAmAWk@YaAUiA[u@Ou@Qe@o@}B,162,NA,3409,Slow 8km Campista,0,1,FALSE,2,Run,2025-02-03T22:14:58Z,2025-02-03T22:14:58Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,14453040043,14453040043,-10800,followers_only,NA,NA,NA
0,1,88717361,1,129.1,NA,0,FALSE,TRUE,NA,4566,NA,NA,NA,NA,2025.02.05 18.16-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13555736791,0,FALSE,a13555736791,2,~fugChb`~FM[c@y@]aAq@kAc@qA]w@c@u@aAcDy@qASa@]gAWqAuBoE{@qB_@gA[k@?DTr@|@`BrB|E^t@Tr@R`@`AhC`@x@v@zBdArBjAxCx@|APj@T\^v@V`@HPT\l@nAb@j@p@jAh@hARZTp@x@`BVn@X~@jAnEF`@t@pB^x@p@hAb@j@~@p@d@j@`@V`AdAlAdA|@|@fAz@TVb@p@b@h@nBjB\VDF_@S]Ye@k@w@s@kAuAgBaB[_@_Ay@w@g@kAwA{@k@qAcB_AeAQ]a@yAOo@Wq@c@sA_@iBy@oCc@}@w@uAc@cAe@oAmA{AUg@Qc@i@q@Yq@QW_@_AY}@o@iAeAcCYi@Mi@Wk@e@wAYo@]i@Y_Ac@{@S}@g@}@So@y@_B[y@c@{Ac@}@ACEA@HZn@J^t@vAdAjCX`@Vr@^v@Lb@jCbGb@~Av@nBZb@Rn@~@tBx@zANd@dAnBZ`@l@pAv@dAxAjDx@~AhAtDp@pCj@`BN\Pl@h@bAl@l@l@r@d@^^b@^X`AbAp@h@z@z@pBbBp@dAl@j@`@\f@l@hA`ABFG?GCSSa@U][q@iAWQe@q@]Wm@o@W]]WQSYOU]e@a@w@c@o@_A_Aq@OMSa@y@m@i@{@m@mAgAiDOm@Qa@Ic@g@sBSc@Mg@a@cAMW[_@OY]_Ae@aAOe@c@m@i@g@]_A_AuAMa@m@aAMg@Ig@o@{@k@{AQk@k@{@U_A_@_AMi@Wi@Ya@[cA[i@UaA_@y@Qq@eBeD_A{B?H~@fBRh@zAbDhBdETh@Nf@|@jBRj@H\Xr@Lb@dB|DL^zApCXn@,157,NA,4561,Slow 10km Campista,0,0,FALSE,2,Run,2025-02-05T21:16:36Z,2025-02-05T21:16:36Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,14462095225,14462095225,-10800,followers_only,0,NA,NA
0,1,88717361,1,133,NA,0,FALSE,TRUE,NA,3599,NA,NA,NA,NA,2025.02.11 19.20-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13608829416,1,FALSE,a13608829416,2,rgugCxb`~F]u@SWUe@Yw@c@_AOe@Yg@g@qAUe@g@_BWk@[w@aBmDYgAmAkCeAqBWs@YcAWm@KUCAAFFNVb@Zn@vCzGf@`AHXlAtCh@fAl@`BV|@R\d@jANTd@nAdA`Cj@~@Pb@r@jAtAjCVZZn@^|@dCxEz@~CPx@Z`AVjAZt@ZdAXh@bAvA|EpEJBb@`@V^VR\\rAhA`@b@f@x@z@t@p@x@|@v@c@Sm@c@QWe@e@k@q@i@{@u@g@c@a@SWa@[}AyAw@m@m@u@o@e@i@e@s@w@{@iAQe@s@mCi@wA_@sAOw@c@aBWq@a@}@m@iA[_A_@q@Wm@o@eAa@g@a@}@[]]m@KYu@aBY_AO[_@g@Wq@S_@y@iBWaAi@qAKc@i@{@Wi@Uk@AGBEIOMi@e@}@e@sAgAoBk@kBc@y@@HXf@Pb@lArCh@~@|@tBRp@`@|@`@fAXb@R`@\jA^`AFRTd@Rr@j@pA`ApB\h@d@`ATl@h@|@N^fApB\b@d@fAV^|@zBn@lAPh@Hb@fA`Dl@dCP^Nj@j@|AXb@|AfBh@`@NRn@j@XRbAdAnC`CdAhAZf@p@l@jAlAdAt@VJBBABIAYKa@Qc@[iB{B{AcB]Y_@_@u@k@cAcAcAk@k@w@uAmAg@w@y@_Aa@s@ISe@sBa@aAm@kB,163,NA,3585,8K lento Campista,0,0,FALSE,2,Run,2025-02-11T22:20:25Z,2025-02-11T22:20:25Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,14520279855,14520279855,-10800,followers_only,0,NA,NA
0,1,88717361,1,119.6,NA,0,FALSE,TRUE,NA,2796,NA,NA,NA,NA,2025.02.12 18.56-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13645548186,1,FALSE,a13645548186,2,jgugCtb`~FQg@i@aAQo@Ug@i@}@Uo@Ue@So@g@}@iAiD_AcBg@wAMm@i@gAc@eAm@iA}@_C_@gAYe@n@zAb@x@hAjC`CjF~@bCv@dBh@~AN\d@rAT^`BzDn@hARn@v@xAb@j@l@hA\f@j@nAl@fAd@hAp@nA`@rATnAlAhEnAfDl@x@PZn@f@|@|@v@n@dAjAvCdCbAbAl@z@b@f@VRx@|@j@`@\RBHOEmAy@}AgBm@{@e@_@aAeAgA{@_@g@QMw@c@c@m@[]aAq@_CsCYm@M{@YiAUg@o@mBo@qC]gAYg@Oa@u@oA_@kAk@iAkAaBe@aAy@oA[u@[i@[}@}AkDSq@g@}@Mc@Qa@e@sAWo@]m@w@kBW_Ai@sAcAsBgAgCOe@Q[@Hx@|Ab@jAh@`A\r@Tp@`@x@j@|ANf@N^PRHN`BhEH\NVz@xBTd@N^V`@Zx@p@hARj@\n@,139,NA,2796,6km regenerativo Campista,0,0,FALSE,2,Run,2025-02-12T21:56:54Z,2025-02-12T21:56:54Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,14560470543,14560470543,-10800,followers_only,0,NA,NA
0,1,88717361,1,132,NA,0,FALSE,TRUE,NA,833,NA,10,NA,NA,2025.02.15 18.05-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13645531068,0,FALSE,a13645531068,2,bgugClb`~FK[e@w@a@uAw@sA[u@QYMi@c@{@s@_Ca@aAa@q@Yw@]o@[qAk@eAm@uAo@oAcAwC]w@BLfBxDh@tAr@pATh@Xj@Lb@`@|@Xv@lAnCr@|Bj@fAhAnCbBnDPf@,158,NA,829,2km aquecimento Campista,0,0,FALSE,2,Run,2025-02-15T21:05:14Z,2025-02-15T21:05:14Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,14560452119,14560452119,-10800,followers_only,0,NA,NA
0,1,88717361,1,143.4,NA,0,FALSE,TRUE,NA,445,NA,10,NA,NA,2025.02.15 18.22-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13645531186,0,FALSE,a13645531186,2,zgugCfc`~FOOQe@i@cA]_AcAoBOa@Q]Y{@_@e@iA_EgAgBGYUa@Q{@IY_@u@,162,14.4,439,1km com strides Campista,0,0,FALSE,2,Run,2025-02-15T21:22:00Z,2025-02-15T21:22:00Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,14560452136,14560452136,-10800,followers_only,0,NA,NA
0,2,88717361,1,146.4,NA,0,FALSE,TRUE,3.648,1633,NA,NA,NA,NA,2025.02.15 18.32-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13645530999,1,FALSE,a13645530999,2,|wtgCnd_~F`@z@lB|Ez@fBjAhDJLxArDb@r@^~@dAzBtBrD`@h@Xh@r@xAVn@n@jAb@`AFRLz@^pAIUE]Ss@_AyBkBwDk@yA[e@g@i@]w@s@iAkAaCc@iAs@oAc@_A_@oAUa@Ig@S{@u@_Bk@aAYq@Ye@K]S}@qA{Ce@{@iAwCk@cAe@eAKa@GKDNV`@J`@`@|@x@bBl@tAhArCx@~ANh@p@dB~@rB`BnEn@nAVp@LN^~@HPTp@Zf@^|@z@`B,166,NA,1626,"Intervalos (3 min 5:45, 2 min lento) x 5 Campista",0,0,FALSE,2,Run,2025-02-15T21:32:21Z,2025-02-15T21:32:21Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,14560452147,14560452147,-10800,followers_only,0,NA,NA
0,1,88717361,1,139.8,NA,0,FALSE,TRUE,2.01,922,NA,10,NA,NA,2025.02.15 19.02-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13645530984,0,FALSE,a13645530984,2,pgugC~b`~Fq@}AYi@Uw@o@sAm@gAUs@a@u@Oi@s@yBiAyB[u@e@_BcCsFq@sBc@aAKM?F`AzB~BbFv@fBVv@zBbFbAzCr@zAd@fANh@xBnE,150,NA,917,2km desaquecimento Campista,0,0,FALSE,2,Run,2025-02-15T22:02:49Z,2025-02-15T22:02:49Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,14560452165,14560452165,-10800,followers_only,0,NA,NA
4,1,88717361,1,116.9,NA,0,FALSE,TRUE,NA,2740,NA,NA,NA,NA,2025.02.18 19.14-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13671342597,1,FALSE,a13671342597,2,tsxjC|fefGCw@?u@Tu@JUj@YXUT]@O]gAc@q@IQCYFu@AQIUcBqBUe@c@a@a@]Oc@QwABy@Mq@AW@YPm@?e@P]Rq@t@kB^g@Pi@LYTy@JUp@i@b@WP]LMNWPO~@eAh@a@LQ\aAh@q@LGrAWDCLU`@SZ[LWT[Te@XKHI\u@b@o@h@c@ZONQh@Wb@IHGdAe@b@Ef@QRMV_@b@YJEb@Il@?@BEF]ZYJa@Vs@TeAd@]Hq@d@}Az@]Le@d@m@b@k@t@e@Ze@f@U`@EVGJw@t@mB`C]Ti@v@_@De@\k@n@YRi@p@m@d@q@v@mAzBg@jA?DH_@La@f@{@TaANYNe@j@w@h@c@jAmAj@e@Za@ROPi@b@g@XUJM\MVSXIh@g@v@{@l@iAXOb@c@f@}@RKZ_@LITKz@i@l@WVQj@S~@OZKFIN[ZSb@M`@CV@c@f@m@\e@R}Ad@a@X]Lo@d@[J_Ad@i@h@SPa@d@u@n@KPEZWd@KNk@h@s@h@m@t@e@`@]h@i@b@KNc@Pe@\uAtA]d@s@l@{@bAILUn@_@j@Sl@a@x@[d@Q`@Od@I~@?^Hz@?|@Jn@Vn@HN`@\jAtATX^n@`@f@H\?j@Fn@Nb@f@jBCZOl@i@x@Wl@WhBOp@Ep@,136,NA,2732,6km regenerativo Icaraí,0,2,FALSE,2,Run,2025-02-18T22:14:49Z,2025-02-18T22:14:49Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,14588715451,14588715451,-10800,followers_only,0,NA,NA
0,1,88717361,1,128.1,NA,0,FALSE,TRUE,NA,1515,NA,NA,NA,NA,2025.02.19 18.36-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13678843557,1,FALSE,a13678843557,2,ncyjCvigfGWh@WVOVe@j@YR_@b@UZ[XgAvAw@l@aA~@e@Ti@RgEnAkBVmCn@e@FOCIGEQOiAEM[QMSQa@Qy@_@cAo@y@Ii@a@oAS_AS_@Qu@Uc@Sq@Ia@M_@OSYSy@_@sAaAQQqAe@MAMDQRu@rA_@fAg@Xu@p@KD[@m@AIEGKICy@@s@Aq@BOEOMKWY{DGc@FKrACVC`@FD?TKT]HAj@lAjAt@f@fAPLRHNELML[X_@Ni@Vk@EGWKu@Mc@Cg@OcAU{AaAG[]_@yAyDm@_A_@aAS_BEgA?sB,145,NA,1506,Lento Boa Viagem - Valonguinho (Niterói),0,0,FALSE,2,Run,2025-02-19T21:36:08Z,2025-02-19T21:36:08Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,14596928071,14596928071,-10800,followers_only,0,NA,NA
0,2,88717361,1,139.7,NA,0,FALSE,TRUE,NA,687,NA,NA,NA,NA,2025.02.19 19.10-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13678843548,0,FALSE,a13678843548,2,puwjCnagfG~AnALNLPh@fBVl@DZXn@d@~ARf@P|@j@hA`AxCHLVRh@vAHHzBe@d@A^ElBi@fB]NEd@WpAc@xA{@tAsApBkC`@Yz@aAd@y@Xu@XaA,160,NA,682,Lento Valonguinho - Boa Viagem (Niterói),0,0,FALSE,2,Run,2025-02-19T22:10:33Z,2025-02-19T22:10:33Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,14596928087,14596928087,-10800,followers_only,0,NA,NA
0,1,88717361,1,136.6,NA,0,FALSE,TRUE,7,3280,0,0,NA,NA,2025.02.21 11.30-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13708520729,2,FALSE,a13708520729,2,NA,151,0,3280,7km esteira Ingá,0,0,FALSE,2,Run,2025-02-21T14:30:16Z,2025-02-21T14:30:16Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,TRUE,Run,14629294885,14629294885,0,followers_only,0,NA,NA
0,1,88717361,1,113.6,NA,0,FALSE,TRUE,NA,5520,11,NA,NA,NA,2025.02.23 19.05-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13726857234,0,FALSE,a13726857234,2,hgugCjb`~FUm@]i@g@sAq@qAqAuC[{@S_AIUa@{@i@_Aq@_B_@{Ac@w@q@eBk@}@o@uAc@uAQ]Oc@II?Hh@`A~@tBx@bBNd@d@r@Xx@Zl@J^t@fBb@|@xB~F^|@LPJ^lAnCjAbCjBfDNZd@t@hAxBZv@lA|BhApD`@fBn@tBd@vAZr@d@v@j@p@pAjAtBrBhA|@z@|@hB`Bl@x@t@r@bAhAf@\?FICi@e@OSeBgB]e@YUe@k@s@i@uAyAOOw@c@{@eAcA{@i@o@g@e@o@}@Ym@q@iCq@_B[iAM{@Wy@Oq@MY_@{@g@s@yAwDc@s@g@q@Wm@s@gAYm@IY]m@_AmBQYUq@{@oBKWUc@s@gCkAuB_AiCEU_@_A}@sBu@wAeAoC[k@?DPXb@lA~@hBNd@PVn@xAj@jAf@~A|@zBt@xATr@Rb@z@dCR\v@jBxAzCPf@Zj@l@~@~B`Ex@pBxAtC~BpIN^\jAp@~AlA~A^ZzHhHb@\v@v@tAdBz@v@TXd@X@HCA{@y@qAyAgAaAYUkAgAi@_@uA}Ak@a@aAcAg@[WWc@m@y@y@g@y@O]e@{Bg@iAS{@Qc@Ks@Mm@Um@Ie@Y{@We@U[[o@U]_AaCg@y@_@c@a@}@_@c@S[{AuD[i@Wg@Qk@]s@M[e@w@Uq@Qw@c@oA]i@c@aAK]Ym@YgAa@w@gAiCSi@q@yAQo@_@w@GGCA?D\t@Rj@h@dATn@Zh@n@zAf@`AV|@Zl@p@lBp@lANj@Zt@z@~Bt@|A`AdCp@jAh@lAnCtEXx@T\pCtFPx@r@zBJn@Rh@XlATh@ZjAh@fA`BrBl@d@j@j@h@b@r@t@|@t@h@h@n@h@lAjA\f@|@bAdB`B`@RBF_@M[UUWU[YWgAiA[e@o@o@qDgDq@c@kBkBs@m@}@_Ac@s@Yk@UaAw@yBq@yBEa@I],136,NA,5515,12km longo Campista,0,0,FALSE,2,Run,2025-02-23T22:05:32Z,2025-02-23T22:05:32Z,NA,NA,(GMT-03:00) America/Sao_Paulo,5,0,FALSE,Run,14649238798,14649238798,-10800,followers_only,0,NA,NA
0,2,88717361,1,NA,NA,0,FALSE,FALSE,NA,903,NA,10,NA,NA,2025.02.26 18.57-RUNNING.gpx,FALSE,FALSE,g19821668,FALSE,FALSE,FALSE,13743682591,0,FALSE,a13743682591,2,rgugCbc`~FS_@]}@]m@So@_@o@k@kA[}@u@}A_@oAq@gBGMWYMYe@qAWaAe@_Au@iBc@u@_@y@[w@Kg@g@eA?Fb@z@^|@lDpHFNDXhB|Dn@zAb@tAx@rBNVjArCzA|C,NA,10.8,903,2km aquecimento Campista,0,0,FALSE,2,Run,2025-02-26T21:57:29Z,2025-02-26T21:57:29Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,14667515586,14667515586,-10800,followers_only,0,NA,NA
0,1,88717361,1,NA,NA,0,FALSE,FALSE,NA,809,11,10,NA,NA,2025.02.26 19.15-RUNNING.gpx,FALSE,FALSE,g19821668,FALSE,FALSE,FALSE,13743682575,0,FALSE,a13743682575,2,dgugC~a`~Fw@_B_@eAm@iAQ_@CWi@gA[i@uAeEk@}@g@eAw@}BsBsEqAiD_@w@EA@D`@v@p@zAd@~@Tv@p@nAdA|Bx@`CZr@NRd@fAv@xBh@rAZl@^`AZr@^~@j@bAR`@,NA,NA,809,2km tempo e strides,0,0,FALSE,2,Run,2025-02-26T22:15:40Z,2025-02-26T22:15:40Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,14667515590,14667515590,-10800,followers_only,0,NA,NA
0,1,88717361,1,NA,NA,0,FALSE,FALSE,NA,1700,NA,10,NA,NA,2025.02.26 19.32-RUNNING.fit,FALSE,FALSE,g19821668,FALSE,FALSE,FALSE,13743747084,1,FALSE,a13743747084,2,tgugCfc`~Fy@eBo@cB_AgBc@iAs@sAW}@Gm@Ka@a@q@QSYa@]_AG_@Pf@Zh@d@hAVb@d@rAv@fBfAzChAfC~@bBTf@zAlCHV`@f@Xh@|@dBDPEAIOQg@{@cBS]i@q@g@cAi@}@w@}Ag@oA}@iBaAeCc@y@u@eCEWQ[QWM]MOc@{@_@qABACDBFb@z@l@tAbBfEl@fB|@rBh@bA^fAf@|@n@xA|@xAPRh@hAPPl@rAh@bAmBmDc@k@QYo@qA]k@]}@k@_A_AwB[y@yAgD[}@Ik@@JVn@BLNZ\dAp@vA\|@R^N`@V`@jAlCl@fA,NA,NA,1693,"Intervalos (3 min 5:45, 2 min lento) x 5 Campista",0,0,FALSE,2,Run,2025-02-26T22:32:52Z,2025-02-26T22:32:52Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,14667586266,14667586266,-10800,followers_only,0,NA,NA
0,1,88717361,1,NA,NA,0,FALSE,FALSE,NA,849,NA,10,NA,NA,2025.02.26 20.05-RUNNING.gpx,FALSE,FALSE,g19821668,FALSE,FALSE,FALSE,13743682588,0,FALSE,a13743682588,2,~gugCrc`~FWc@Qi@m@iAc@kAg@_A]aAO_@OYW_@{@kC_@cAe@u@MYw@sBSu@kCqFa@cAOm@Wg@KO`BhDRf@jBbEp@fBxAdDVt@z@~Bn@xAh@bAv@vB`AfBPd@d@|@,NA,NA,849,2km desaquecimento Campista,0,0,FALSE,2,Run,2025-02-26T23:05:50Z,2025-02-26T23:05:50Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,14667515616,14667515616,-10800,followers_only,0,NA,NA
1,1,88717361,1,116.7,NA,0,FALSE,TRUE,NA,2603,NA,NA,NA,NA,2025.02.28 19.16-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13770176601,0,FALSE,a13770176601,2,rgugCvb`~FcAwBOc@u@yAOc@uAyC}@oCm@mAa@cAa@y@[mA]y@Us@{@}AcAgCSs@KSGE?Hn@xApArCL\^p@n@tAPl@|@|B`@t@l@rA`AlC@PrAnCx@tBZj@j@pA|AfCf@fAZ`@^n@d@~@Vt@b@x@Z~@f@`AnA`FTh@`AbDp@vALRv@`Al@f@pAnAj@`@l@p@|@p@fDdDn@z@~AbBn@d@r@d@@FGA_@Sy@o@]c@aA_Ak@{@WWuCgCw@y@{@s@k@m@kA}@_BsBw@kAWi@c@kB[w@o@kB]gBM]Ss@[y@s@qA[o@a@gAk@kAS[s@w@]{@i@w@c@kAk@gA]y@Yk@uA}CYc@e@iBWu@]u@y@wA_@cA]sA}BaFWu@Ug@Qm@GMGEABBHl@hA|@xBj@nAT^d@lAX~@`BhD^nAd@dALb@bA`Cp@fBhClF,135,NA,2596,6km regenerativo Campista,0,1,FALSE,2,Run,2025-02-28T22:16:04Z,2025-02-28T22:16:04Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,14696322136,14696322136,-10800,followers_only,NA,NA,NA
0,1,88717361,1,127.9,NA,0,FALSE,TRUE,NA,6437,11,NA,NA,NA,2025.03.03 18.17-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13789001087,2,FALSE,a13789001087,2,fgugCtb`~FMc@o@sASm@uAeCi@{Ae@}@Ga@k@eB_@w@s@gAUs@[wAgAcCa@q@_@{@m@}AY}@Yq@GCBLXf@Pf@vBxEN`@~@lBLb@lBfENh@r@hBb@nAdAxB`A|B|@dBH\X^v@bBt@tAd@h@JXl@hAz@lBv@zANb@bAnDNn@Tl@b@~An@lBTd@dAvAXRrArAv@j@tA|AbAt@lApAl@f@r@fAjAbA\d@n@d@DH_@S[UqB}B[e@g@c@gAiAq@i@g@o@{AaAq@{@{@q@m@s@YYkAyAM[s@mCS_@S}@g@kAm@{CSk@i@kAk@_AQg@Yk@Qi@Wk@qAaB_@}@c@m@aAqBm@}Ag@eA_A{Bk@gAaA}Cy@yA{@yBc@uAs@cBg@_AkB}EMYGC@NnBzDx@rBjAbCL`@dC|FrArDj@jArAdDVf@E?l@bA`@|@h@fAhBvCj@dAjAjCv@zATn@\nAb@pAdA~Dl@hBN^`BzBb@ZpGhGhA|@r@t@l@|@dA~@pAxA]WsCyCYa@iAeAmBoB{@s@[Sw@{@k@a@WW}AeBc@q@g@mAWy@Ig@c@}@_@uAQg@Ge@g@qB]_A[o@a@o@yAmDg@s@i@k@]y@s@kAa@eAo@mAYw@[k@s@aBQi@e@w@k@sBYs@Wk@k@aAa@eAa@qAmD{HSu@q@}ACC?Jx@`BdAhC`C|EJb@^|@^jAh@~@bAlCNh@dBbEt@zAVn@h@`ARd@f@z@Lb@`A`Bf@r@p@xAb@r@f@pAp@pAX|@ThARd@XnAn@jB\tAv@fBdArAfA~@\`@f@\hBdBV\vBjB~@`Al@v@rBtBb@^a@Yw@w@iAoA]g@kAaAgDcDg@Yy@aAaCwBq@y@]k@Yy@g@mB[o@]uAQe@UoA_AuCu@oAc@cAWs@k@qA_@i@_@_@m@mAc@g@e@oAu@yAWs@_@i@g@yAMSWo@]i@Qe@Os@m@cBs@oAo@aBW{@i@mASs@{@aB_@}@g@}Aa@}@KK@HjCvFp@nBj@hAVp@jBhExBbG^r@~@tBTt@^l@l@pA,145,NA,6428,14km longo Campista,0,0,FALSE,2,Run,2025-03-03T21:17:47Z,2025-03-03T21:17:47Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,14716778325,14716778325,-10800,followers_only,0,NA,NA
